Type,SpecifiedButton,Pressed,TimePressed
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:17.221952
Absolute,JOYSTICK_LEFT,RIGHT,10:26:17.277993
Key,BTN_WEST,1,10:26:17.441823
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:17.481970
Key,BTN_WEST,0,10:26:17.564921
Absolute,JOYSTICK_LEFT,RIGHT,10:26:18.281967
Absolute,TRIGGER_RIGHT,PUSHED,10:26:18.465952
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:18.641835
Absolute,JOYSTICK_LEFT,UP,10:26:18.737965
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:19.361994
Absolute,JOYSTICK_LEFT,LEFT,10:26:19.437832
Absolute,JOYSTICK_RIGHT,UP,10:26:19.521966
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:19.653960
Key,BTN_TL,1,10:26:20.013827
Key,BTN_TL,0,10:26:20.129872
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:20.521958
Absolute,TRIGGER_LEFT,PUSHED,10:26:20.581976
Absolute,JOYSTICK_LEFT,DOWN,10:26:20.583005
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:20.709953
Absolute,JOYSTICK_LEFT,RIGHT,10:26:20.837969
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:21.305969
Absolute,JOYSTICK_LEFT,UP,10:26:21.513973
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:22.389958
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:22.981966
Absolute,JOYSTICK_LEFT,RIGHT,10:26:23.137912
Key,BTN_SOUTH,1,10:26:23.885738
Key,BTN_SOUTH,0,10:26:24.041957
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:24.673956
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:24.729965
Absolute,JOYSTICK_RIGHT,UP,10:26:25.425970
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:25.693967
Absolute,JOYSTICK_RIGHT,DOWN,10:26:25.749966
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:26.021972
Absolute,JOYSTICK_LEFT,DOWN,10:26:26.465839
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:26.865839
Key,BTN_SOUTH,1,10:26:26.921836
Key,BTN_SOUTH,0,10:26:27.025965
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:27.089964
Absolute,JOYSTICK_LEFT,LEFT,10:26:27.137969
Absolute,TRIGGER_RIGHT,PUSHED,10:26:27.157968
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:26:27.582006
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:27.669974
Key,BTN_TL,1,10:26:28.141964
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:26:28.169978
Key,BTN_TL,0,10:26:28.205252
Absolute,JOYSTICK_RIGHT,RIGHT,10:26:28.217979
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:28.266001
Key,BTN_TL,1,10:26:28.770039
Key,BTN_TL,0,10:26:28.853981
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:29.094107
Absolute,TRIGGER_LEFT,PUSHED,10:26:29.113966
Absolute,JOYSTICK_LEFT,UP,10:26:29.153979
Absolute,JOYSTICK_RIGHT,LEFT,10:26:29.318010
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:29.433968
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:29.533990
Key,BTN_TL,1,10:26:29.861982
Absolute,JOYSTICK_LEFT,UP_LEFT,10:26:29.878014
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:29.921976
Key,BTN_TL,0,10:26:29.933977
Key,BTN_SOUTH,1,10:26:30.173982
Absolute,JOYSTICK_LEFT,UP,10:26:30.187016
Absolute,TRIGGER_LEFT,PUSHED,10:26:30.214012
Key,BTN_SOUTH,0,10:26:30.277967
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:31.066090
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:31.213979
Key,BTN_TR,1,10:26:31.261973
Key,BTN_TR,0,10:26:31.421974
Absolute,TRIGGER_RIGHT,PUSHED,10:26:31.581926
Key,BTN_TL,1,10:26:31.741892
Key,BTN_TL,0,10:26:31.873982
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:32.233986
Key,BTN_TL,1,10:26:32.445974
Key,BTN_TL,0,10:26:32.546019
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:32.862001
Key,JOYSTICK_RIGHT_CLICK,1,10:26:32.889987
Key,JOYSTICK_RIGHT_CLICK,0,10:26:33.201985
Key,BTN_NORTH,1,10:26:33.457977
Absolute,JOYSTICK_LEFT,RIGHT,10:26:33.461973
Key,BTN_TL,1,10:26:33.465980
Key,BTN_NORTH,0,10:26:33.721183
Absolute,TRIGGER_RIGHT,PUSHED,10:26:34.302829
Key,BTN_TL,0,10:26:34.314968
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:36.253977
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:36.369992
Key,BTN_SOUTH,1,10:26:36.669843
Key,BTN_SOUTH,0,10:26:36.757979
Key,BTN_SOUTH,1,10:26:36.889983
Key,BTN_SOUTH,0,10:26:36.945989
Absolute,JOYSTICK_LEFT,RIGHT,10:26:37.049980
Key,BTN_TR,1,10:26:37.709796
Key,BTN_SOUTH,1,10:26:37.741864
Key,BTN_SOUTH,0,10:26:37.829984
Key,BTN_TR,0,10:26:37.890013
Absolute,TRIGGER_RIGHT,PUSHED,10:26:37.897987
Absolute,TRIGGER_LEFT,PUSHED,10:26:38.421985
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:38.461987
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:38.549840
Absolute,JOYSTICK_LEFT,LEFT,10:26:38.681996
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:38.989992
Key,BTN_EAST,1,10:26:40.681996
Key,BTN_EAST,0,10:26:40.833985
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:40.925816
Absolute,JOYSTICK_LEFT,DOWN,10:26:40.982000
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:26:40.993993
Absolute,TRIGGER_LEFT,PUSHED,10:26:41.005979
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:41.101983
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:41.117984
Absolute,JOYSTICK_LEFT,RIGHT,10:26:41.209891
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:41.921967
Absolute,JOYSTICK_RIGHT,DOWN,10:26:41.970043
Absolute,JOYSTICK_LEFT,DOWN,10:26:42.002013
Key,BTN_TR,1,10:26:42.038033
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:42.073985
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:42.221995
Absolute,JOYSTICK_LEFT,RIGHT,10:26:42.317986
Absolute,JOYSTICK_RIGHT,DOWN,10:26:42.333985
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:42.414004
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:43.262003
Absolute,JOYSTICK_LEFT,UP,10:26:43.357897
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:43.657982
Absolute,JOYSTICK_LEFT,RIGHT,10:26:43.969996
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:44.094015
Absolute,JOYSTICK_LEFT,UP,10:26:44.161991
Absolute,JOYSTICK_RIGHT,LEFT,10:26:44.397989
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:44.529997
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:44.650006
Absolute,JOYSTICK_LEFT,RIGHT,10:26:44.678001
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:44.810022
Absolute,JOYSTICK_LEFT,DOWN,10:26:44.845992
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:44.957803
Absolute,JOYSTICK_RIGHT,DOWN,10:26:45.039019
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:45.125863
Absolute,JOYSTICK_LEFT,LEFT,10:26:45.638006
Absolute,JOYSTICK_RIGHT,UP,10:26:45.890004
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:45.933998
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:46.026005
Absolute,JOYSTICK_LEFT,LEFT,10:26:46.114023
Absolute,TRIGGER_LEFT,NEUTRAL,10:26:46.186037
Key,BTN_TR,0,10:26:46.242004
Key,BTN_TL,1,10:26:46.374129
Key,BTN_TL,0,10:26:46.425992
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:46.466033
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:46.542004
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:46.546004
Key,BTN_SOUTH,1,10:26:46.577993
Key,BTN_SOUTH,0,10:26:46.689928
Absolute,JOYSTICK_LEFT,DOWN,10:26:46.714024
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:26:46.842861
Absolute,JOYSTICK_LEFT,RIGHT,10:26:46.953921
Key,BTN_SOUTH,1,10:26:47.286046
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:47.327022
Key,BTN_SOUTH,0,10:26:47.430002
Absolute,JOYSTICK_LEFT,RIGHT,10:26:48.105906
Key,BTN_SOUTH,1,10:26:48.998009
Key,BTN_SOUTH,0,10:26:49.129932
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:49.697998
Key,BTN_EAST,1,10:26:49.725995
Absolute,JOYSTICK_LEFT,UP,10:26:49.746000
Key,BTN_SOUTH,1,10:26:49.794000
Key,BTN_EAST,0,10:26:49.798000
Key,BTN_SOUTH,0,10:26:49.927923
Absolute,JOYSTICK_RIGHT,RIGHT,10:26:50.554012
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:50.912047
Key,BTN_TL,1,10:26:50.946012
Key,BTN_SOUTH,1,10:26:50.993883
Key,BTN_TL,0,10:26:51.040035
Key,BTN_SOUTH,0,10:26:51.050000
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:26:51.346017
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:51.403044
Key,BTN_EAST,1,10:26:51.465862
Key,BTN_SOUTH,1,10:26:51.542019
Key,BTN_EAST,0,10:26:51.546015
Key,BTN_SOUTH,0,10:26:51.694049
Key,BTN_TL,1,10:26:52.162011
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:26:52.166019
Absolute,JOYSTICK_RIGHT,UP,10:26:52.274027
Key,BTN_TL,0,10:26:52.574013
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:52.594003
Absolute,JOYSTICK_LEFT,RIGHT,10:26:52.946002
Absolute,JOYSTICK_RIGHT,RIGHT,10:26:53.502026
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:26:53.614027
Absolute,JOYSTICK_RIGHT,UP,10:26:53.650002
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:53.702010
Absolute,TRIGGER_RIGHT,PUSHED,10:26:53.742081
Key,BTN_EAST,1,10:26:55.078037
Key,BTN_EAST,0,10:26:55.153931
Key,BTN_SOUTH,1,10:26:55.162971
Key,BTN_SOUTH,0,10:26:55.290014
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:58.458047
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:26:58.482021
Absolute,JOYSTICK_LEFT,NEUTRAL,10:26:58.501927
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:26:59.174024
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:26:59.174024
Key,BTN_SOUTH,1,10:26:59.250011
Key,BTN_SOUTH,0,10:26:59.334059
Absolute,TRIGGER_RIGHT,PUSHED,10:26:59.510040
Absolute,JOYSTICK_LEFT,DOWN,10:26:59.762016
Absolute,TRIGGER_RIGHT,NEUTRAL,10:26:59.798014
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:00.686031
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:27:00.778009
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:00.806028
Absolute,JOYSTICK_LEFT,DOWN,10:27:00.906156
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:27:00.938095
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:00.978022
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:01.038012
Key,BTN_SOUTH,1,10:27:01.082077
Key,BTN_SOUTH,0,10:27:01.194084
Absolute,JOYSTICK_LEFT,DOWN,10:27:01.218014
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:01.446147
Absolute,JOYSTICK_LEFT,DOWN,10:27:01.574167
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:01.669726
Absolute,JOYSTICK_LEFT,RIGHT,10:27:01.794026
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:02.110014
Absolute,JOYSTICK_LEFT,RIGHT,10:27:02.246023
Key,BTN_EAST,1,10:27:02.278026
Absolute,TRIGGER_LEFT,PUSHED,10:27:02.282044
Key,BTN_EAST,0,10:27:02.374044
Key,BTN_SOUTH,1,10:27:02.378037
Key,BTN_SOUTH,0,10:27:02.502034
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:02.920043
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:03.066048
Absolute,TRIGGER_RIGHT,PUSHED,10:27:03.153898
Absolute,JOYSTICK_LEFT,LEFT,10:27:03.209938
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:04.014040
Key,BTN_SOUTH,1,10:27:04.326089
Key,BTN_SOUTH,0,10:27:04.429924
Absolute,TRIGGER_RIGHT,NEUTRAL,10:27:04.810032
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:04.817944
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:04.826027
Key,BTN_TL,1,10:27:05.549894
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:27:05.582095
Key,BTN_TL,0,10:27:05.910029
Absolute,JOYSTICK_LEFT,DOWN,10:27:05.962035
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:05.962035
Absolute,TRIGGER_RIGHT,PUSHED,10:27:05.966036
Absolute,TRIGGER_LEFT,PUSHED,10:27:06.014036
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:06.174963
Absolute,TRIGGER_RIGHT,NEUTRAL,10:27:06.193906
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:06.226056
Absolute,JOYSTICK_RIGHT,DOWN,10:27:06.570070
Absolute,JOYSTICK_LEFT,RIGHT,10:27:06.618037
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:27:06.618037
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:06.642047
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:27:06.718047
Absolute,JOYSTICK_RIGHT,UP,10:27:06.762047
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:06.793956
Absolute,TRIGGER_RIGHT,PUSHED,10:27:06.861931
Absolute,TRIGGER_RIGHT,NEUTRAL,10:27:07.269891
Key,BTN_TL,1,10:27:07.382005
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:07.658095
Absolute,JOYSTICK_LEFT,LEFT,10:27:07.722031
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:07.906052
Key,BTN_TL,0,10:27:07.926025
Absolute,JOYSTICK_LEFT,DOWN,10:27:07.942023
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:07.998044
Key,BTN_TR,1,10:27:08.022036
Absolute,JOYSTICK_LEFT,RIGHT,10:27:08.366035
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:08.498021
Absolute,JOYSTICK_LEFT,LEFT,10:27:08.574027
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:08.842020
Key,BTN_TR,0,10:27:08.882028
Absolute,JOYSTICK_LEFT,RIGHT,10:27:08.890031
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:09.414036
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:27:09.502046
Absolute,JOYSTICK_RIGHT,UP,10:27:09.546031
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:09.653687
Absolute,TRIGGER_RIGHT,PUSHED,10:27:09.726039
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:09.866025
Absolute,TRIGGER_RIGHT,NEUTRAL,10:27:10.926041
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:11.222044
Key,BTN_TR,1,10:27:11.234039
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:11.290034
Key,BTN_TR,0,10:27:11.566088
Key,BTN_SOUTH,1,10:27:11.613910
Absolute,JOYSTICK_LEFT,LEFT,10:27:11.646040
Key,BTN_SOUTH,0,10:27:11.702034
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:12.078051
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:12.162043
Key,BTN_EAST,1,10:27:12.267065
Absolute,JOYSTICK_LEFT,UP,10:27:12.294043
Key,BTN_SOUTH,1,10:27:12.318161
Key,BTN_EAST,0,10:27:12.321932
Key,BTN_SOUTH,0,10:27:12.434040
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:12.894047
Absolute,JOYSTICK_LEFT,UP,10:27:13.170060
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:27:13.545943
Absolute,JOYSTICK_RIGHT,DOWN,10:27:13.574044
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:27:13.646050
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:13.662038
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:13.775091
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:13.929915
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:14.286055
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:14.761967
Absolute,JOYSTICK_RIGHT,LEFT,10:27:14.782944
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:14.878084
Absolute,JOYSTICK_RIGHT,LEFT,10:27:14.970031
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:15.054073
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:27:15.114054
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:15.222074
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:15.778915
Absolute,JOYSTICK_LEFT,RIGHT,10:27:15.922077
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:16.010071
Absolute,JOYSTICK_LEFT,DOWN,10:27:16.074037
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:16.519455
Key,BTN_EAST,1,10:27:16.686058
Key,BTN_TL,1,10:27:16.714064
Key,BTN_SOUTH,1,10:27:16.797983
Key,BTN_EAST,0,10:27:16.802078
Key,BTN_SOUTH,0,10:27:16.936066
Key,BTN_TL,0,10:27:17.002057
Key,BTN_SOUTH,1,10:27:17.706056
Key,BTN_SOUTH,0,10:27:17.790050
Absolute,JOYSTICK_LEFT,RIGHT,10:27:17.822049
Key,BTN_EAST,1,10:27:18.338053
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:18.362050
Key,BTN_EAST,0,10:27:18.538016
Absolute,TRIGGER_RIGHT,PUSHED,10:27:19.490058
Absolute,JOYSTICK_LEFT,RIGHT,10:27:19.530030
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:19.714040
Absolute,JOYSTICK_LEFT,RIGHT,10:27:19.843086
Absolute,TRIGGER_RIGHT,NEUTRAL,10:27:19.977947
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:20.195039
Absolute,TRIGGER_LEFT,PUSHED,10:27:20.470050
Absolute,JOYSTICK_LEFT,RIGHT,10:27:20.590047
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:21.170058
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:21.290049
Key,BTN_SOUTH,1,10:27:21.354044
Absolute,JOYSTICK_LEFT,DOWN,10:27:21.394122
Key,BTN_SOUTH,0,10:27:21.474045
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:22.594043
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:22.826061
Absolute,JOYSTICK_LEFT,UP,10:27:22.858059
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:22.942055
Absolute,JOYSTICK_LEFT,UP,10:27:23.086132
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:23.194103
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:27:23.262047
Absolute,JOYSTICK_RIGHT,UP,10:27:23.278043
Absolute,JOYSTICK_LEFT,RIGHT,10:27:23.349835
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:27:23.349835
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:23.382048
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:23.510065
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:23.838047
Absolute,JOYSTICK_LEFT,DOWN,10:27:24.006046
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:24.061926
Absolute,JOYSTICK_LEFT,DOWN,10:27:24.763097
Absolute,TRIGGER_RIGHT,PUSHED,10:27:24.770052
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:24.806057
Absolute,JOYSTICK_LEFT,LEFT,10:27:24.846060
Absolute,TRIGGER_LEFT,PUSHED,10:27:24.922050
Absolute,JOYSTICK_RIGHT,DOWN,10:27:24.994059
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:25.049779
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:25.086096
Absolute,JOYSTICK_LEFT,UP,10:27:25.206051
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:25.431107
Absolute,JOYSTICK_LEFT,RIGHT,10:27:25.530060
Key,BTN_EAST,1,10:27:25.666122
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:25.786030
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:25.822051
Key,BTN_EAST,0,10:27:25.838048
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:25.977616
Absolute,JOYSTICK_LEFT,RIGHT,10:27:26.238065
Key,BTN_EAST,1,10:27:27.465932
Key,BTN_TL,1,10:27:27.478025
Key,BTN_EAST,0,10:27:27.577956
Key,BTN_TL,0,10:27:27.914109
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:27.990066
Absolute,JOYSTICK_RIGHT,LEFT,10:27:28.054061
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:27:28.138068
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:28.158056
Absolute,JOYSTICK_LEFT,RIGHT,10:27:28.181880
Absolute,TRIGGER_LEFT,PUSHED,10:27:28.198092
Key,BTN_TR,1,10:27:28.226085
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:28.630065
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:27:28.634067
Absolute,JOYSTICK_LEFT,UP,10:27:28.701981
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:28.755102
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:29.502057
Absolute,JOYSTICK_LEFT,LEFT,10:27:29.602054
Absolute,JOYSTICK_RIGHT,DOWN,10:27:29.610070
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:29.710070
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:29.710070
Absolute,JOYSTICK_LEFT,DOWN,10:27:29.818060
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:30.330082
Key,BTN_TR,0,10:27:30.422075
Key,BTN_TL,1,10:27:30.454063
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:30.498057
Key,BTN_TL,0,10:27:30.522057
Absolute,JOYSTICK_LEFT,RIGHT,10:27:30.634130
Absolute,TRIGGER_LEFT,PUSHED,10:27:30.686055
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:30.889940
Key,BTN_SOUTH,1,10:27:30.922073
Key,BTN_SOUTH,0,10:27:31.038073
Key,BTN_SOUTH,1,10:27:31.118055
Key,BTN_SOUTH,0,10:27:31.187094
Key,BTN_SOUTH,1,10:27:31.281898
Key,BTN_SOUTH,0,10:27:31.330074
Key,BTN_SOUTH,1,10:27:31.410061
Key,BTN_SOUTH,0,10:27:31.482056
Key,BTN_TL,1,10:27:31.781765
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:31.790069
Key,BTN_TL,0,10:27:31.846090
Absolute,JOYSTICK_LEFT,LEFT,10:27:31.858058
Absolute,TRIGGER_LEFT,PUSHED,10:27:31.953999
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:32.042103
Absolute,JOYSTICK_LEFT,DOWN,10:27:32.097362
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:32.486061
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:32.598075
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:32.802063
Key,BTN_WEST,1,10:27:33.954071
Key,BTN_WEST,0,10:27:34.090064
Key,BTN_TL,1,10:27:34.786072
Key,BTN_TL,0,10:27:34.894073
Absolute,TRIGGER_LEFT,PUSHED,10:27:35.050201
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:35.394118
Key,BTN_WEST,1,10:27:36.126079
Key,BTN_WEST,0,10:27:36.262077
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:36.310081
Absolute,JOYSTICK_LEFT,LEFT,10:27:36.410071
Absolute,TRIGGER_LEFT,PUSHED,10:27:36.470097
Absolute,JOYSTICK_RIGHT,RIGHT,10:27:36.918083
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:37.034074
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:37.306075
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:27:37.322081
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:37.429940
Absolute,JOYSTICK_LEFT,DOWN,10:27:37.818073
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:38.022074
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:38.246080
Absolute,JOYSTICK_RIGHT,DOWN,10:27:38.266080
Absolute,TRIGGER_LEFT,PUSHED,10:27:38.270084
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:38.303115
Absolute,JOYSTICK_LEFT,UP,10:27:38.342069
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:27:38.375574
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:39.242082
Absolute,TRIGGER_LEFT,NEUTRAL,10:27:39.270084
Key,BTN_WEST,1,10:27:40.070106
Key,BTN_WEST,0,10:27:40.198070
Absolute,JOYSTICK_LEFT,NEUTRAL,10:27:40.222085
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:40.566100
Absolute,JOYSTICK_LEFT,RIGHT,10:27:40.949970
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:41.050085
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:27:41.322079
Absolute,JOYSTICK_LEFT,LEFT,10:27:41.510079
Absolute,JOYSTICK_LEFT,UP_LEFT,10:27:41.686059
Key,BTN_TL,1,10:27:41.686059
Absolute,JOYSTICK_LEFT,UP,10:27:41.714086
Key,BTN_TL,0,10:27:41.778089
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:27:41.922072
Key,BTN_WEST,1,10:27:41.926093
Absolute,JOYSTICK_LEFT,RIGHT,10:27:42.002088
Key,BTN_WEST,0,10:27:42.070093
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:27:42.718091
